,,,-2.3680001E-3,-200.00000298E-3,,,,,-2.3680001E-3,0.0,
,,,-2.3660001E-3,0.0,,,,,-2.3660001E-3,0.0,
,,,-2.3640001E-3,0.0,,,,,-2.3640001E-3,0.0,
,,,-2.3620003E-3,0.0,,,,,-2.3620003E-3,0.0,
,,,-2.3600003E-3,0.0,,,,,-2.3600003E-3,0.0,
,,,-2.3580003E-3,0.0,,,,,-2.3580003E-3,0.0,
,,,-2.3560002E-3,0.0,,,,,-2.3560002E-3,0.0,
,,,-2.3540002E-3,0.0,,,,,-2.3540002E-3,0.0,
,,,-2.3520002E-3,0.0,,,,,-2.3520002E-3,0.0,
,,,-2.3500002E-3,0.0,,,,,-2.3500002E-3,0.0,
,,,-2.3480002E-3,0.0,,,,,-2.3480002E-3,0.0,
,,,-2.3460002E-3,0.0,,,,,-2.3460002E-3,0.0,
,,,-2.3440002E-3,0.0,,,,,-2.3440002E-3,0.0,
,,,-2.3420001E-3,0.0,,,,,-2.3420001E-3,0.0,
,,,-2.3400001E-3,0.0,,,,,-2.3400001E-3,0.0,
,,,-2.3380001E-3,0.0,,,,,-2.3380001E-3,0.0,
,,,-2.3360001E-3,0.0,,,,,-2.3360001E-3,0.0,
,,,-2.3340001E-3,0.0,,,,,-2.3340001E-3,0.0,
,,,-2.3320001E-3,0.0,,,,,-2.3320001E-3,0.0,
,,,-2.3300003E-3,200.00000298E-3,,,,,-2.3300003E-3,0.0,
,,,-2.3280003E-3,0.0,,,,,-2.3280003E-3,0.0,
,,,-2.3260002E-3,0.0,,,,,-2.3260002E-3,0.0,
,,,-2.3240002E-3,0.0,,,,,-2.3240002E-3,0.0,
,,,-2.3220002E-3,0.0,,,,,-2.3220002E-3,0.0,
,,,-2.3200002E-3,0.0,,,,,-2.3200002E-3,0.0,
,,,-2.3180002E-3,0.0,,,,,-2.3180002E-3,0.0,
,,,-2.3160002E-3,0.0,,,,,-2.3160002E-3,0.0,
,,,-2.3140002E-3,0.0,,,,,-2.3140002E-3,0.0,
,,,-2.3120001E-3,0.0,,,,,-2.3120001E-3,0.0,
,,,-2.3100001E-3,0.0,,,,,-2.3100001E-3,0.0,
,,,-2.3080001E-3,200.00000298E-3,,,,,-2.3080001E-3,0.0,
,,,-2.3060001E-3,0.0,,,,,-2.3060001E-3,0.0,
,,,-2.3040001E-3,0.0,,,,,-2.3040001E-3,0.0,
,,,-2.3020001E-3,0.0,,,,,-2.3020001E-3,0.0,
,,,-2.3000003E-3,0.0,,,,,-2.3000003E-3,0.0,
,,,-2.2980003E-3,200.00000298E-3,,,,,-2.2980003E-3,0.0,
,,,-2.2960003E-3,0.0,,,,,-2.2960003E-3,0.0,
,,,-2.2940002E-3,0.0,,,,,-2.2940002E-3,0.0,
,,,-2.2920002E-3,0.0,,,,,-2.2920002E-3,-200.00000298E-3,
,,,-2.2900002E-3,200.00000298E-3,,,,,-2.2900002E-3,0.0,
,,,-2.2880002E-3,0.0,,,,,-2.2880002E-3,0.0,
,,,-2.2860002E-3,0.0,,,,,-2.2860002E-3,0.0,
,,,-2.2840002E-3,0.0,,,,,-2.2840002E-3,0.0,
,,,-2.2820001E-3,0.0,,,,,-2.2820001E-3,0.0,
,,,-2.2800001E-3,0.0,,,,,-2.2800001E-3,0.0,
,,,-2.2780001E-3,0.0,,,,,-2.2780001E-3,0.0,
,,,-2.2760001E-3,0.0,,,,,-2.2760001E-3,0.0,
,,,-2.2740001E-3,0.0,,,,,-2.2740001E-3,0.0,
,,,-2.2720001E-3,0.0,,,,,-2.2720001E-3,0.0,
,,,-2.2700003E-3,0.0,,,,,-2.2700003E-3,0.0,
,,,-2.2680003E-3,200.00000298E-3,,,,,-2.2680003E-3,0.0,
,,,-2.2660003E-3,0.0,,,,,-2.2660003E-3,0.0,
,,,-2.2640002E-3,0.0,,,,,-2.2640002E-3,0.0,
,,,-2.2620002E-3,0.0,,,,,-2.2620002E-3,0.0,
,,,-2.2600002E-3,-200.00000298E-3,,,,,-2.2600002E-3,0.0,
,,,-2.2580002E-3,0.0,,,,,-2.2580002E-3,0.0,
,,,-2.2560002E-3,200.00000298E-3,,,,,-2.2560002E-3,0.0,
,,,-2.2540002E-3,0.0,,,,,-2.2540002E-3,0.0,
,,,-2.2520002E-3,0.0,,,,,-2.2520002E-3,0.0,
,,,-2.2500001E-3,0.0,,,,,-2.2500001E-3,0.0,
,,,-2.2480001E-3,0.0,,,,,-2.2480001E-3,0.0,
,,,-2.2460001E-3,0.0,,,,,-2.2460001E-3,0.0,
,,,-2.2440001E-3,0.0,,,,,-2.2440001E-3,0.0,
,,,-2.2420001E-3,200.00000298E-3,,,,,-2.2420001E-3,0.0,
,,,-2.2400003E-3,0.0,,,,,-2.2400003E-3,0.0,
,,,-2.2380003E-3,0.0,,,,,-2.2380003E-3,0.0,
,,,-2.2360003E-3,0.0,,,,,-2.2360003E-3,0.0,
,,,-2.2340002E-3,-200.00000298E-3,,,,,-2.2340002E-3,0.0,
,,,-2.2320002E-3,0.0,,,,,-2.2320002E-3,0.0,
,,,-2.2300002E-3,0.0,,,,,-2.2300002E-3,0.0,
,,,-2.2280002E-3,0.0,,,,,-2.2280002E-3,0.0,
,,,-2.2260002E-3,0.0,,,,,-2.2260002E-3,0.0,
,,,-2.2240002E-3,0.0,,,,,-2.2240002E-3,0.0,
,,,-2.2220002E-3,0.0,,,,,-2.2220002E-3,0.0,
,,,-2.2200001E-3,0.0,,,,,-2.2200001E-3,0.0,
,,,-2.2180001E-3,200.00000298E-3,,,,,-2.2180001E-3,0.0,
,,,-2.2160001E-3,0.0,,,,,-2.2160001E-3,0.0,
,,,-2.2140001E-3,0.0,,,,,-2.2140001E-3,0.0,
,,,-2.2120001E-3,0.0,,,,,-2.2120001E-3,0.0,
,,,-2.2100001E-3,0.0,,,,,-2.2100001E-3,0.0,
,,,-2.2080003E-3,0.0,,,,,-2.2080003E-3,0.0,
,,,-2.2060003E-3,0.0,,,,,-2.2060003E-3,0.0,
,,,-2.2040003E-3,0.0,,,,,-2.2040003E-3,0.0,
,,,-2.2020002E-3,-200.00000298E-3,,,,,-2.2020002E-3,0.0,
,,,-2.2000002E-3,0.0,,,,,-2.2000002E-3,0.0,
,,,-2.1980002E-3,-200.00000298E-3,,,,,-2.1980002E-3,0.0,
,,,-2.1960002E-3,200.00000298E-3,,,,,-2.1960002E-3,0.0,
,,,-2.1940002E-3,0.0,,,,,-2.1940002E-3,0.0,
,,,-2.1920002E-3,0.0,,,,,-2.1920002E-3,0.0,
,,,-2.1900001E-3,-200.00000298E-3,,,,,-2.1900001E-3,0.0,
,,,-2.1880001E-3,0.0,,,,,-2.1880001E-3,0.0,
,,,-2.1860001E-3,0.0,,,,,-2.1860001E-3,0.0,
,,,-2.1840001E-3,0.0,,,,,-2.1840001E-3,0.0,
,,,-2.1820001E-3,0.0,,,,,-2.1820001E-3,0.0,
,,,-2.1800001E-3,0.0,,,,,-2.1800001E-3,0.0,
,,,-2.1780003E-3,-200.00000298E-3,,,,,-2.1780003E-3,0.0,
,,,-2.1760003E-3,0.0,,,,,-2.1760003E-3,0.0,
,,,-2.1740003E-3,0.0,,,,,-2.1740003E-3,0.0,
,,,-2.1720002E-3,0.0,,,,,-2.1720002E-3,0.0,
,,,-2.1700002E-3,0.0,,,,,-2.1700002E-3,0.0,
,,,-2.1680002E-3,0.0,,,,,-2.1680002E-3,0.0,
,,,-2.1660002E-3,0.0,,,,,-2.1660002E-3,0.0,
,,,-2.1640002E-3,0.0,,,,,-2.1640002E-3,0.0,
,,,-2.1620002E-3,0.0,,,,,-2.1620002E-3,0.0,
,,,-2.1600001E-3,0.0,,,,,-2.1600001E-3,0.0,
,,,-2.1580001E-3,0.0,,,,,-2.1580001E-3,0.0,
,,,-2.1560001E-3,0.0,,,,,-2.1560001E-3,0.0,
,,,-2.1540001E-3,0.0,,,,,-2.1540001E-3,0.0,
,,,-2.1520001E-3,200.00000298E-3,,,,,-2.1520001E-3,0.0,
,,,-2.1500001E-3,200.00000298E-3,,,,,-2.1500001E-3,0.0,
,,,-2.1480003E-3,-200.00000298E-3,,,,,-2.1480003E-3,0.0,
,,,-2.1460003E-3,0.0,,,,,-2.1460003E-3,0.0,
,,,-2.1440003E-3,0.0,,,,,-2.1440003E-3,0.0,
,,,-2.1420002E-3,0.0,,,,,-2.1420002E-3,0.0,
,,,-2.1400002E-3,0.0,,,,,-2.1400002E-3,0.0,
,,,-2.1380002E-3,0.0,,,,,-2.1380002E-3,0.0,
,,,-2.1360002E-3,0.0,,,,,-2.1360002E-3,0.0,
,,,-2.1340002E-3,0.0,,,,,-2.1340002E-3,0.0,
,,,-2.1320002E-3,-200.00000298E-3,,,,,-2.1320002E-3,0.0,
,,,-2.1300002E-3,0.0,,,,,-2.1300002E-3,0.0,
,,,-2.1280001E-3,0.0,,,,,-2.1280001E-3,0.0,
,,,-2.1260001E-3,200.00000298E-3,,,,,-2.1260001E-3,0.0,
,,,-2.1240001E-3,0.0,,,,,-2.1240001E-3,0.0,
,,,-2.1220001E-3,0.0,,,,,-2.1220001E-3,0.0,
,,,-2.1200001E-3,200.00000298E-3,,,,,-2.1200001E-3,0.0,
,,,-2.1180001E-3,0.0,,,,,-2.1180001E-3,0.0,
,,,-2.1160003E-3,0.0,,,,,-2.1160003E-3,0.0,
,,,-2.1140003E-3,0.0,,,,,-2.1140003E-3,0.0,
,,,-2.1120002E-3,0.0,,,,,-2.1120002E-3,0.0,
,,,-2.1100002E-3,0.0,,,,,-2.1100002E-3,0.0,
,,,-2.1080002E-3,0.0,,,,,-2.1080002E-3,0.0,
,,,-2.1060002E-3,0.0,,,,,-2.1060002E-3,0.0,
,,,-2.1040002E-3,0.0,,,,,-2.1040002E-3,0.0,
,,,-2.1020002E-3,200.00000298E-3,,,,,-2.1020002E-3,0.0,
,,,-2.1000002E-3,0.0,,,,,-2.1000002E-3,0.0,
,,,-2.0980001E-3,-200.00000298E-3,,,,,-2.0980001E-3,0.0,
,,,-2.0960001E-3,0.0,,,,,-2.0960001E-3,0.0,
,,,-2.0940001E-3,0.0,,,,,-2.0940001E-3,0.0,
,,,-2.0920001E-3,0.0,,,,,-2.0920001E-3,0.0,
,,,-2.0900001E-3,200.00000298E-3,,,,,-2.0900001E-3,0.0,
,,,-2.0880001E-3,0.0,,,,,-2.0880001E-3,0.0,
,,,-2.0860003E-3,-200.00000298E-3,,,,,-2.0860003E-3,0.0,
,,,-2.0840003E-3,200.00000298E-3,,,,,-2.0840003E-3,0.0,
,,,-2.0820003E-3,200.00000298E-3,,,,,-2.0820003E-3,0.0,
,,,-2.0800002E-3,0.0,,,,,-2.0800002E-3,0.0,
,,,-2.0780002E-3,0.0,,,,,-2.0780002E-3,0.0,
,,,-2.0760002E-3,0.0,,,,,-2.0760002E-3,0.0,
,,,-2.0740002E-3,200.00000298E-3,,,,,-2.0740002E-3,0.0,
,,,-2.0720002E-3,0.0,,,,,-2.0720002E-3,0.0,
,,,-2.0700002E-3,0.0,,,,,-2.0700002E-3,0.0,
,,,-2.0680001E-3,200.00000298E-3,,,,,-2.0680001E-3,0.0,
,,,-2.0660001E-3,0.0,,,,,-2.0660001E-3,0.0,
,,,-2.0640001E-3,0.0,,,,,-2.0640001E-3,0.0,
,,,-2.0620001E-3,0.0,,,,,-2.0620001E-3,0.0,
,,,-2.0600001E-3,0.0,,,,,-2.0600001E-3,0.0,
,,,-2.0580001E-3,0.0,,,,,-2.0580001E-3,-200.00000298E-3,
,,,-2.0560003E-3,0.0,,,,,-2.0560003E-3,0.0,
,,,-2.0540003E-3,0.0,,,,,-2.0540003E-3,0.0,
,,,-2.0520003E-3,-200.00000298E-3,,,,,-2.0520003E-3,0.0,
,,,-2.0500002E-3,200.00000298E-3,,,,,-2.0500002E-3,0.0,
,,,-2.0480002E-3,0.0,,,,,-2.0480002E-3,0.0,
,,,-2.0460002E-3,0.0,,,,,-2.0460002E-3,0.0,
,,,-2.0440002E-3,0.0,,,,,-2.0440002E-3,0.0,
,,,-2.0420002E-3,-200.00000298E-3,,,,,-2.0420002E-3,0.0,
,,,-2.0400002E-3,0.0,,,,,-2.0400002E-3,0.0,
,,,-2.0380002E-3,0.0,,,,,-2.0380002E-3,0.0,
,,,-2.0360001E-3,0.0,,,,,-2.0360001E-3,0.0,
,,,-2.0340001E-3,0.0,,,,,-2.0340001E-3,0.0,
,,,-2.0320001E-3,0.0,,,,,-2.0320001E-3,0.0,
,,,-2.0300001E-3,0.0,,,,,-2.0300001E-3,0.0,
,,,-2.0280001E-3,0.0,,,,,-2.0280001E-3,0.0,
,,,-2.0260003E-3,0.0,,,,,-2.0260003E-3,0.0,
,,,-2.0240003E-3,0.0,,,,,-2.0240003E-3,0.0,
,,,-2.0220003E-3,0.0,,,,,-2.0220003E-3,0.0,
,,,-2.0200002E-3,200.00000298E-3,,,,,-2.0200002E-3,0.0,
,,,-2.0180002E-3,0.0,,,,,-2.0180002E-3,0.0,
,,,-2.0160002E-3,-200.00000298E-3,,,,,-2.0160002E-3,0.0,
,,,-2.0140002E-3,0.0,,,,,-2.0140002E-3,0.0,
,,,-2.0120002E-3,0.0,,,,,-2.0120002E-3,0.0,
,,,-2.0100002E-3,-200.00000298E-3,,,,,-2.0100002E-3,0.0,
,,,-2.0080002E-3,-200.00000298E-3,,,,,-2.0080002E-3,0.0,
,,,-2.0060001E-3,0.0,,,,,-2.0060001E-3,-200.00000298E-3,
,,,-2.0040001E-3,0.0,,,,,-2.0040001E-3,0.0,
,,,-2.0020001E-3,0.0,,,,,-2.0020001E-3,0.0,
,,,-2.0000001E-3,200.00000298E-3,,,,,-2.0000001E-3,0.0,
,,,-1.9980001E-3,0.0,,,,,-1.9980001E-3,0.0,
,,,-1.9960001E-3,0.0,,,,,-1.9960001E-3,0.0,
,,,-1.9940003E-3,0.0,,,,,-1.9940003E-3,0.0,
,,,-1.9920003E-3,200.00000298E-3,,,,,-1.9920003E-3,0.0,
,,,-1.9900003E-3,-200.00000298E-3,,,,,-1.9900003E-3,0.0,
,,,-1.9880002E-3,0.0,,,,,-1.9880002E-3,0.0,
,,,-1.9860002E-3,0.0,,,,,-1.9860002E-3,0.0,
,,,-1.9840002E-3,0.0,,,,,-1.9840002E-3,0.0,
,,,-1.9820002E-3,0.0,,,,,-1.9820002E-3,0.0,
,,,-1.9800002E-3,0.0,,,,,-1.9800002E-3,0.0,
,,,-1.9780002E-3,0.0,,,,,-1.9780002E-3,0.0,
,,,-1.9760001E-3,0.0,,,,,-1.9760001E-3,0.0,
,,,-1.9740001E-3,0.0,,,,,-1.9740001E-3,0.0,
,,,-1.9720001E-3,-200.00000298E-3,,,,,-1.9720001E-3,0.0,
,,,-1.9700001E-3,0.0,,,,,-1.9700001E-3,0.0,
,,,-1.9680001E-3,0.0,,,,,-1.9680001E-3,0.0,
,,,-1.9660001E-3,0.0,,,,,-1.9660001E-3,0.0,
,,,-1.9640003E-3,0.0,,,,,-1.9640003E-3,0.0,
,,,-1.9620003E-3,200.00000298E-3,,,,,-1.9620003E-3,0.0,
,,,-1.9600003E-3,0.0,,,,,-1.9600003E-3,0.0,
,,,-1.9580002E-3,0.0,,,,,-1.9580002E-3,0.0,
,,,-1.9560002E-3,0.0,,,,,-1.9560002E-3,0.0,
,,,-1.9540002E-3,0.0,,,,,-1.9540002E-3,0.0,
,,,-1.9520002E-3,0.0,,,,,-1.9520002E-3,0.0,
,,,-1.9500002E-3,200.00000298E-3,,,,,-1.9500002E-3,0.0,
,,,-1.9480002E-3,200.00000298E-3,,,,,-1.9480002E-3,0.0,
,,,-1.9460001E-3,0.0,,,,,-1.9460001E-3,0.0,
,,,-1.9440001E-3,0.0,,,,,-1.9440001E-3,0.0,
,,,-1.9420002E-3,0.0,,,,,-1.9420002E-3,0.0,
,,,-1.9400002E-3,0.0,,,,,-1.9400002E-3,0.0,
,,,-1.9380002E-3,0.0,,,,,-1.9380002E-3,0.0,
,,,-1.9360002E-3,0.0,,,,,-1.9360002E-3,0.0,
,,,-1.9340002E-3,0.0,,,,,-1.9340002E-3,0.0,
,,,-1.9320002E-3,200.00000298E-3,,,,,-1.9320002E-3,0.0,
,,,-1.9300001E-3,0.0,,,,,-1.9300001E-3,0.0,
,,,-1.9280001E-3,0.0,,,,,-1.9280001E-3,0.0,
,,,-1.9260002E-3,0.0,,,,,-1.9260002E-3,0.0,
,,,-1.9240002E-3,0.0,,,,,-1.9240002E-3,0.0,
,,,-1.9220002E-3,0.0,,,,,-1.9220002E-3,0.0,
,,,-1.9200002E-3,0.0,,,,,-1.9200002E-3,0.0,
,,,-1.9180002E-3,-200.00000298E-3,,,,,-1.9180002E-3,0.0,
,,,-1.9160002E-3,0.0,,,,,-1.9160002E-3,0.0,
,,,-1.9140001E-3,0.0,,,,,-1.9140001E-3,0.0,
,,,-1.9120001E-3,0.0,,,,,-1.9120001E-3,0.0,
,,,-1.9100002E-3,0.0,,,,,-1.9100002E-3,0.0,
,,,-1.9080002E-3,0.0,,,,,-1.9080002E-3,0.0,
,,,-1.9060002E-3,0.0,,,,,-1.9060002E-3,0.0,
,,,-1.9040002E-3,-200.00000298E-3,,,,,-1.9040002E-3,0.0,
,,,-1.9020002E-3,0.0,,,,,-1.9020002E-3,0.0,
,,,-1.9000001E-3,0.0,,,,,-1.9000001E-3,0.0,
,,,-1.8980001E-3,0.0,,,,,-1.8980001E-3,0.0,
,,,-1.8960002E-3,0.0,,,,,-1.8960002E-3,-200.00000298E-3,
,,,-1.8940002E-3,200.00000298E-3,,,,,-1.8940002E-3,0.0,
,,,-1.8920002E-3,200.00000298E-3,,,,,-1.8920002E-3,0.0,
,,,-1.8900002E-3,0.0,,,,,-1.8900002E-3,0.0,
,,,-1.8880002E-3,200.00000298E-3,,,,,-1.8880002E-3,0.0,
,,,-1.8860002E-3,0.0,,,,,-1.8860002E-3,0.0,
,,,-1.8840001E-3,0.0,,,,,-1.8840001E-3,0.0,
,,,-1.8820001E-3,0.0,,,,,-1.8820001E-3,0.0,
,,,-1.8800002E-3,200.00000298E-3,,,,,-1.8800002E-3,0.0,
,,,-1.8780002E-3,0.0,,,,,-1.8780002E-3,0.0,
,,,-1.8760002E-3,0.0,,,,,-1.8760002E-3,0.0,
,,,-1.8740002E-3,0.0,,,,,-1.8740002E-3,0.0,
,,,-1.8720002E-3,200.00000298E-3,,,,,-1.8720002E-3,0.0,
,,,-1.8700002E-3,0.0,,,,,-1.8700002E-3,0.0,
,,,-1.8680001E-3,0.0,,,,,-1.8680001E-3,0.0,
,,,-1.8660001E-3,0.0,,,,,-1.8660001E-3,0.0,
,,,-1.8640002E-3,200.00000298E-3,,,,,-1.8640002E-3,0.0,
,,,-1.8620002E-3,0.0,,,,,-1.8620002E-3,0.0,
,,,-1.8600002E-3,0.0,,,,,-1.8600002E-3,0.0,
,,,-1.8580002E-3,0.0,,,,,-1.8580002E-3,0.0,
,,,-1.8560002E-3,0.0,,,,,-1.8560002E-3,0.0,
,,,-1.8540001E-3,0.0,,,,,-1.8540001E-3,0.0,
,,,-1.8520001E-3,200.00000298E-3,,,,,-1.8520001E-3,0.0,
,,,-1.8500002E-3,200.00000298E-3,,,,,-1.8500002E-3,0.0,
,,,-1.8480002E-3,0.0,,,,,-1.8480002E-3,0.0,
,,,-1.8460002E-3,0.0,,,,,-1.8460002E-3,0.0,
,,,-1.8440002E-3,0.0,,,,,-1.8440002E-3,0.0,
,,,-1.8420002E-3,0.0,,,,,-1.8420002E-3,0.0,
,,,-1.8400002E-3,0.0,,,,,-1.8400002E-3,0.0,
,,,-1.8380001E-3,-200.00000298E-3,,,,,-1.8380001E-3,0.0,
,,,-1.8360001E-3,-200.00000298E-3,,,,,-1.8360001E-3,0.0,
,,,-1.8340002E-3,-200.00000298E-3,,,,,-1.8340002E-3,0.0,
,,,-1.8320002E-3,0.0,,,,,-1.8320002E-3,0.0,
,,,-1.8300002E-3,0.0,,,,,-1.8300002E-3,0.0,
,,,-1.8280002E-3,0.0,,,,,-1.8280002E-3,0.0,
,,,-1.8260002E-3,-200.00000298E-3,,,,,-1.8260002E-3,0.0,
,,,-1.8240002E-3,0.0,,,,,-1.8240002E-3,0.0,
,,,-1.8220001E-3,0.0,,,,,-1.8220001E-3,0.0,
,,,-1.8200001E-3,0.0,,,,,-1.8200001E-3,0.0,
,,,-1.8180002E-3,0.0,,,,,-1.8180002E-3,0.0,
,,,-1.8160002E-3,200.00000298E-3,,,,,-1.8160002E-3,0.0,
,,,-1.8140002E-3,0.0,,,,,-1.8140002E-3,0.0,
,,,-1.8120002E-3,0.0,,,,,-1.8120002E-3,0.0,
,,,-1.8100002E-3,200.00000298E-3,,,,,-1.8100002E-3,0.0,
,,,-1.8080001E-3,0.0,,,,,-1.8080001E-3,0.0,
,,,-1.8060001E-3,0.0,,,,,-1.8060001E-3,0.0,
,,,-1.8040002E-3,0.0,,,,,-1.8040002E-3,0.0,
,,,-1.8020002E-3,200.00000298E-3,,,,,-1.8020002E-3,0.0,
,,,-1.8000002E-3,200.00000298E-3,,,,,-1.8000002E-3,0.0,
,,,-1.7980002E-3,200.00000298E-3,,,,,-1.7980002E-3,0.0,
,,,-1.7960002E-3,0.0,,,,,-1.7960002E-3,0.0,
,,,-1.7940002E-3,0.0,,,,,-1.7940002E-3,0.0,
,,,-1.7920001E-3,200.00000298E-3,,,,,-1.7920001E-3,0.0,
,,,-1.7900001E-3,200.00000298E-3,,,,,-1.7900001E-3,0.0,
,,,-1.7880002E-3,0.0,,,,,-1.7880002E-3,0.0,
,,,-1.7860002E-3,0.0,,,,,-1.7860002E-3,0.0,
,,,-1.7840002E-3,200.00000298E-3,,,,,-1.7840002E-3,0.0,
,,,-1.7820002E-3,0.0,,,,,-1.7820002E-3,0.0,
,,,-1.7800002E-3,0.0,,,,,-1.7800002E-3,0.0,
,,,-1.7780002E-3,200.00000298E-3,,,,,-1.7780002E-3,0.0,
,,,-1.7760001E-3,0.0,,,,,-1.7760001E-3,0.0,
,,,-1.7740002E-3,0.0,,,,,-1.7740002E-3,0.0,
,,,-1.7720002E-3,0.0,,,,,-1.7720002E-3,0.0,
,,,-1.7700002E-3,0.0,,,,,-1.7700002E-3,0.0,
