,,,-742.000003811E-6,0.0,,,,,-742.000003811E-6,-200.00000298E-3,
,,,-740.999996196E-6,0.0,,,,,-740.999996196E-6,0.0,
,,,-739.999988582E-6,0.0,,,,,-739.999988582E-6,0.0,
,,,-738.999980967E-6,0.0,,,,,-738.999980967E-6,0.0,
,,,-738.000031561E-6,0.0,,,,,-738.000031561E-6,0.0,
,,,-737.000023946E-6,-800.000011921E-3,,,,,-737.000023946E-6,-200.00000298E-3,
,,,-736.000016332E-6,0.0,,,,,-736.000016332E-6,0.0,
,,,-735.000008717E-6,0.0,,,,,-735.000008717E-6,0.0,
,,,-734.000001103E-6,0.0,,,,,-734.000001103E-6,0.0,
,,,-732.999993488E-6,0.0,,,,,-732.999993488E-6,-200.00000298E-3,
,,,-731.999985874E-6,0.0,,,,,-731.999985874E-6,-200.00000298E-3,
,,,-730.999978259E-6,-800.000011921E-3,,,,,-730.999978259E-6,0.0,
,,,-730.000028852E-6,0.0,,,,,-730.000028852E-6,-200.00000298E-3,
,,,-729.000021238E-6,-800.000011921E-3,,,,,-729.000021238E-6,-200.00000298E-3,
,,,-728.000013623E-6,0.0,,,,,-728.000013623E-6,0.0,
,,,-727.000006009E-6,-800.000011921E-3,,,,,-727.000006009E-6,0.0,
,,,-725.999998394E-6,0.0,,,,,-725.999998394E-6,0.0,
,,,-724.999990780E-6,0.0,,,,,-724.999990780E-6,0.0,
,,,-723.999983165E-6,0.0,,,,,-723.999983165E-6,0.0,
,,,-723.000033759E-6,0.0,,,,,-723.000033759E-6,0.0,
,,,-722.000026144E-6,0.0,,,,,-722.000026144E-6,-200.00000298E-3,
,,,-721.000018530E-6,-800.000011921E-3,,,,,-721.000018530E-6,-200.00000298E-3,
,,,-720.000010915E-6,0.0,,,,,-720.000010915E-6,-200.00000298E-3,
,,,-719.000003301E-6,0.0,,,,,-719.000003301E-6,0.0,
,,,-717.999995686E-6,0.0,,,,,-717.999995686E-6,-200.00000298E-3,
,,,-716.999988072E-6,0.0,,,,,-716.999988072E-6,0.0,
,,,-715.999980457E-6,0.0,,,,,-715.999980457E-6,-200.00000298E-3,
,,,-715.000031050E-6,0.0,,,,,-715.000031050E-6,-200.00000298E-3,
,,,-714.000023436E-6,0.0,,,,,-714.000023436E-6,0.0,
,,,-713.000015821E-6,-800.000011921E-3,,,,,-713.000015821E-6,-200.00000298E-3,
,,,-712.000008207E-6,0.0,,,,,-712.000008207E-6,-200.00000298E-3,
,,,-711.000000592E-6,0.0,,,,,-711.000000592E-6,0.0,
,,,-709.999992978E-6,-800.000011921E-3,,,,,-709.999992978E-6,-200.00000298E-3,
,,,-708.999985363E-6,0.0,,,,,-708.999985363E-6,-200.00000298E-3,
,,,-708.000035957E-6,0.0,,,,,-708.000035957E-6,0.0,
,,,-707.000028342E-6,0.0,,,,,-707.000028342E-6,0.0,
,,,-706.000020728E-6,0.0,,,,,-706.000020728E-6,0.0,
,,,-705.000013113E-6,0.0,,,,,-705.000013113E-6,-200.00000298E-3,
,,,-704.000005499E-6,0.0,,,,,-704.000005499E-6,0.0,
,,,-702.999997884E-6,0.0,,,,,-702.999997884E-6,0.0,
,,,-701.999990270E-6,0.0,,,,,-701.999990270E-6,-200.00000298E-3,
,,,-700.999982655E-6,0.0,,,,,-700.999982655E-6,0.0,
,,,-700.000033248E-6,0.0,,,,,-700.000033248E-6,0.0,
,,,-699.000025634E-6,0.0,,,,,-699.000025634E-6,0.0,
,,,-698.000018019E-6,0.0,,,,,-698.000018019E-6,-200.00000298E-3,
,,,-697.000010405E-6,0.0,,,,,-697.000010405E-6,0.0,
,,,-696.000002790E-6,0.0,,,,,-696.000002790E-6,0.0,
,,,-694.999995176E-6,0.0,,,,,-694.999995176E-6,-200.00000298E-3,
,,,-693.999987561E-6,0.0,,,,,-693.999987561E-6,-200.00000298E-3,
,,,-692.999979947E-6,0.0,,,,,-692.999979947E-6,0.0,
,,,-692.000030540E-6,0.0,,,,,-692.000030540E-6,0.0,
,,,-691.000022925E-6,-800.000011921E-3,,,,,-691.000022925E-6,0.0,
,,,-690.000015311E-6,0.0,,,,,-690.000015311E-6,-200.00000298E-3,
,,,-689.000007696E-6,-800.000011921E-3,,,,,-689.000007696E-6,0.0,
,,,-688.000000082E-6,0.0,,,,,-688.000000082E-6,0.0,
,,,-686.999992467E-6,0.0,,,,,-686.999992467E-6,0.0,
,,,-685.999984853E-6,0.0,,,,,-685.999984853E-6,-200.00000298E-3,
,,,-685.000035446E-6,0.0,,,,,-685.000035446E-6,-200.00000298E-3,
,,,-684.000027832E-6,0.0,,,,,-684.000027832E-6,-200.00000298E-3,
,,,-683.000020217E-6,0.0,,,,,-683.000020217E-6,-200.00000298E-3,
,,,-682.000012603E-6,0.0,,,,,-682.000012603E-6,-200.00000298E-3,
,,,-681.000004988E-6,-800.000011921E-3,,,,,-681.000004988E-6,-200.00000298E-3,
,,,-679.999997374E-6,-800.000011921E-3,,,,,-679.999997374E-6,0.0,
,,,-678.999989759E-6,0.0,,,,,-678.999989759E-6,0.0,
,,,-677.999982145E-6,0.0,,,,,-677.999982145E-6,0.0,
,,,-677.000032738E-6,0.0,,,,,-677.000032738E-6,-200.00000298E-3,
,,,-676.000025123E-6,0.0,,,,,-676.000025123E-6,0.0,
,,,-675.000017509E-6,0.0,,,,,-675.000017509E-6,-200.00000298E-3,
,,,-674.000009894E-6,-800.000011921E-3,,,,,-674.000009894E-6,0.0,
,,,-673.000002280E-6,0.0,,,,,-673.000002280E-6,-200.00000298E-3,
,,,-671.999994665E-6,0.0,,,,,-671.999994665E-6,0.0,
,,,-670.999987051E-6,0.0,,,,,-670.999987051E-6,0.0,
,,,-669.999979436E-6,0.0,,,,,-669.999979436E-6,0.0,
,,,-669.000030030E-6,0.0,,,,,-669.000030030E-6,0.0,
,,,-668.000022415E-6,-800.000011921E-3,,,,,-668.000022415E-6,0.0,
,,,-667.000014801E-6,-800.000011921E-3,,,,,-667.000014801E-6,-200.00000298E-3,
,,,-666.000007186E-6,-800.000011921E-3,,,,,-666.000007186E-6,-200.00000298E-3,
,,,-664.999999572E-6,0.0,,,,,-664.999999572E-6,0.0,
,,,-663.999991957E-6,0.0,,,,,-663.999991957E-6,0.0,
,,,-662.999984343E-6,0.0,,,,,-662.999984343E-6,0.0,
,,,-662.000034936E-6,0.0,,,,,-662.000034936E-6,0.0,
,,,-661.000027321E-6,0.0,,,,,-661.000027321E-6,0.0,
,,,-660.000019707E-6,-800.000011921E-3,,,,,-660.000019707E-6,0.0,
,,,-659.000012092E-6,-800.000011921E-3,,,,,-659.000012092E-6,0.0,
,,,-658.000004478E-6,0.0,,,,,-658.000004478E-6,-200.00000298E-3,
,,,-656.999996863E-6,0.0,,,,,-656.999996863E-6,-200.00000298E-3,
,,,-655.999989249E-6,0.0,,,,,-655.999989249E-6,0.0,
,,,-654.999981634E-6,0.0,,,,,-654.999981634E-6,0.0,
,,,-654.000032227E-6,0.0,,,,,-654.000032227E-6,-200.00000298E-3,
,,,-653.000024613E-6,0.0,,,,,-653.000024613E-6,-200.00000298E-3,
,,,-652.000016998E-6,0.0,,,,,-652.000016998E-6,0.0,
,,,-651.000009384E-6,0.0,,,,,-651.000009384E-6,-200.00000298E-3,
,,,-650.000001770E-6,-800.000011921E-3,,,,,-650.000001770E-6,-200.00000298E-3,
,,,-648.999994155E-6,0.0,,,,,-648.999994155E-6,-200.00000298E-3,
,,,-647.999986541E-6,-800.000011921E-3,,,,,-647.999986541E-6,-200.00000298E-3,
,,,-646.999978926E-6,0.0,,,,,-646.999978926E-6,-200.00000298E-3,
,,,-646.000029519E-6,0.0,,,,,-646.000029519E-6,0.0,
,,,-645.000021905E-6,0.0,,,,,-645.000021905E-6,-200.00000298E-3,
,,,-644.000014290E-6,0.0,,,,,-644.000014290E-6,0.0,
,,,-643.000006676E-6,0.0,,,,,-643.000006676E-6,0.0,
,,,-641.999999061E-6,0.0,,,,,-641.999999061E-6,0.0,
,,,-640.999991447E-6,0.0,,,,,-640.999991447E-6,0.0,
,,,-639.999983832E-6,0.0,,,,,-639.999983832E-6,0.0,
,,,-639.000034425E-6,0.0,,,,,-639.000034425E-6,-200.00000298E-3,
,,,-638.000026811E-6,0.0,,,,,-638.000026811E-6,-200.00000298E-3,
,,,-637.000019196E-6,0.0,,,,,-637.000019196E-6,0.0,
,,,-636.000011582E-6,-800.000011921E-3,,,,,-636.000011582E-6,0.0,
,,,-635.000003967E-6,0.0,,,,,-635.000003967E-6,-200.00000298E-3,
,,,-633.999996353E-6,0.0,,,,,-633.999996353E-6,0.0,
,,,-632.999988738E-6,0.0,,,,,-632.999988738E-6,-200.00000298E-3,
,,,-631.999981124E-6,0.0,,,,,-631.999981124E-6,-200.00000298E-3,
,,,-631.000031717E-6,0.0,,,,,-631.000031717E-6,0.0,
,,,-630.000024103E-6,0.0,,,,,-630.000024103E-6,-200.00000298E-3,
,,,-629.000016488E-6,0.0,,,,,-629.000016488E-6,-200.00000298E-3,
,,,-628.000008874E-6,-800.000011921E-3,,,,,-628.000008874E-6,0.0,
,,,-627.000001259E-6,0.0,,,,,-627.000001259E-6,-200.00000298E-3,
,,,-625.999993645E-6,0.0,,,,,-625.999993645E-6,-200.00000298E-3,
,,,-624.999986030E-6,0.0,,,,,-624.999986030E-6,0.0,
,,,-623.999978416E-6,0.0,,,,,-623.999978416E-6,-200.00000298E-3,
,,,-623.000029009E-6,0.0,,,,,-623.000029009E-6,-200.00000298E-3,
,,,-622.000021394E-6,0.0,,,,,-622.000021394E-6,-200.00000298E-3,
,,,-621.000013780E-6,0.0,,,,,-621.000013780E-6,-200.00000298E-3,
,,,-620.000006165E-6,0.0,,,,,-620.000006165E-6,0.0,
,,,-618.999998551E-6,0.0,,,,,-618.999998551E-6,0.0,
,,,-617.999990936E-6,-800.000011921E-3,,,,,-617.999990936E-6,0.0,
,,,-616.999983322E-6,-800.000011921E-3,,,,,-616.999983322E-6,0.0,
,,,-616.000033915E-6,0.0,,,,,-616.000033915E-6,0.0,
,,,-615.000026301E-6,0.0,,,,,-615.000026301E-6,0.0,
,,,-614.000018686E-6,-800.000011921E-3,,,,,-614.000018686E-6,-200.00000298E-3,
,,,-613.000011072E-6,-800.000011921E-3,,,,,-613.000011072E-6,-200.00000298E-3,
,,,-612.000003457E-6,0.0,,,,,-612.000003457E-6,0.0,
,,,-610.999995843E-6,0.0,,,,,-610.999995843E-6,-200.00000298E-3,
,,,-609.999988228E-6,0.0,,,,,-609.999988228E-6,0.0,
,,,-608.999980614E-6,0.0,,,,,-608.999980614E-6,0.0,
,,,-608.000031207E-6,0.0,,,,,-608.000031207E-6,-200.00000298E-3,
,,,-607.000023592E-6,0.0,,,,,-607.000023592E-6,0.0,
,,,-606.000015978E-6,0.0,,,,,-606.000015978E-6,0.0,
,,,-605.000008363E-6,-800.000011921E-3,,,,,-605.000008363E-6,0.0,
,,,-604.000000749E-6,-800.000011921E-3,,,,,-604.000000749E-6,-200.00000298E-3,
,,,-602.999993134E-6,0.0,,,,,-602.999993134E-6,0.0,
,,,-601.999985520E-6,0.0,,,,,-601.999985520E-6,-200.00000298E-3,
,,,-601.000036113E-6,0.0,,,,,-601.000036113E-6,0.0,
,,,-600.000028498E-6,0.0,,,,,-600.000028498E-6,0.0,
,,,-599.000020884E-6,0.0,,,,,-599.000020884E-6,0.0,
,,,-598.000013269E-6,0.0,,,,,-598.000013269E-6,-200.00000298E-3,
,,,-597.000005655E-6,0.0,,,,,-597.000005655E-6,-200.00000298E-3,
,,,-595.999998040E-6,0.0,,,,,-595.999998040E-6,-200.00000298E-3,
,,,-594.999990426E-6,0.0,,,,,-594.999990426E-6,-200.00000298E-3,
,,,-593.999982812E-6,0.0,,,,,-593.999982812E-6,-200.00000298E-3,
,,,-593.000033405E-6,0.0,,,,,-593.000033405E-6,-200.00000298E-3,
,,,-592.000025790E-6,0.0,,,,,-592.000025790E-6,0.0,
,,,-591.000018176E-6,0.0,,,,,-591.000018176E-6,-200.00000298E-3,
,,,-590.000010561E-6,0.0,,,,,-590.000010561E-6,-200.00000298E-3,
,,,-589.000002947E-6,0.0,,,,,-589.000002947E-6,-200.00000298E-3,
,,,-587.999995332E-6,0.0,,,,,-587.999995332E-6,-200.00000298E-3,
,,,-586.999987718E-6,0.0,,,,,-586.999987718E-6,-200.00000298E-3,
,,,-585.999980103E-6,0.0,,,,,-585.999980103E-6,0.0,
,,,-585.000030696E-6,0.0,,,,,-585.000030696E-6,-200.00000298E-3,
,,,-584.000023082E-6,0.0,,,,,-584.000023082E-6,0.0,
,,,-583.000015467E-6,0.0,,,,,-583.000015467E-6,0.0,
,,,-582.000007853E-6,0.0,,,,,-582.000007853E-6,0.0,
,,,-581.000000238E-6,0.0,,,,,-581.000000238E-6,-200.00000298E-3,
,,,-579.999992624E-6,0.0,,,,,-579.999992624E-6,-200.00000298E-3,
,,,-578.999985009E-6,0.0,,,,,-578.999985009E-6,0.0,
,,,-578.000035603E-6,-800.000011921E-3,,,,,-578.000035603E-6,0.0,
,,,-577.000027988E-6,0.0,,,,,-577.000027988E-6,-200.00000298E-3,
,,,-576.000020374E-6,-800.000011921E-3,,,,,-576.000020374E-6,-200.00000298E-3,
,,,-575.000012759E-6,0.0,,,,,-575.000012759E-6,0.0,
,,,-574.000005145E-6,0.0,,,,,-574.000005145E-6,-200.00000298E-3,
,,,-572.999997530E-6,0.0,,,,,-572.999997530E-6,0.0,
,,,-571.999989916E-6,0.0,,,,,-571.999989916E-6,0.0,
,,,-570.999982301E-6,-800.000011921E-3,,,,,-570.999982301E-6,0.0,
,,,-570.000032894E-6,-800.000011921E-3,,,,,-570.000032894E-6,0.0,
,,,-569.000025280E-6,0.0,,,,,-569.000025280E-6,0.0,
,,,-568.000017665E-6,0.0,,,,,-568.000017665E-6,0.0,
,,,-567.000010051E-6,0.0,,,,,-567.000010051E-6,-200.00000298E-3,
,,,-566.000002436E-6,0.0,,,,,-566.000002436E-6,0.0,
,,,-564.999994822E-6,-800.000011921E-3,,,,,-564.999994822E-6,0.0,
,,,-563.999987207E-6,0.0,,,,,-563.999987207E-6,0.0,
,,,-562.999979593E-6,-800.000011921E-3,,,,,-562.999979593E-6,-200.00000298E-3,
,,,-562.000030186E-6,0.0,,,,,-562.000030186E-6,-200.00000298E-3,
,,,-561.000022572E-6,0.0,,,,,-561.000022572E-6,-200.00000298E-3,
,,,-560.000014957E-6,-800.000011921E-3,,,,,-560.000014957E-6,-200.00000298E-3,
,,,-559.000007343E-6,0.0,,,,,-559.000007343E-6,-200.00000298E-3,
,,,-557.999999728E-6,-800.000011921E-3,,,,,-557.999999728E-6,0.0,
,,,-556.999992114E-6,0.0,,,,,-556.999992114E-6,0.0,
,,,-555.999984499E-6,0.0,,,,,-555.999984499E-6,-200.00000298E-3,
,,,-555.000035092E-6,0.0,,,,,-555.000035092E-6,-200.00000298E-3,
,,,-554.000027478E-6,-800.000011921E-3,,,,,-554.000027478E-6,-200.00000298E-3,
,,,-553.000019863E-6,-800.000011921E-3,,,,,-553.000019863E-6,-200.00000298E-3,
,,,-552.000012249E-6,0.0,,,,,-552.000012249E-6,0.0,
,,,-551.000004634E-6,-800.000011921E-3,,,,,-551.000004634E-6,-200.00000298E-3,
,,,-549.999997020E-6,0.0,,,,,-549.999997020E-6,-200.00000298E-3,
,,,-548.999989405E-6,0.0,,,,,-548.999989405E-6,0.0,
,,,-547.999981791E-6,0.0,,,,,-547.999981791E-6,-200.00000298E-3,
,,,-547.000032384E-6,-800.000011921E-3,,,,,-547.000032384E-6,0.0,
,,,-546.000024769E-6,0.0,,,,,-546.000024769E-6,0.0,
,,,-545.000017155E-6,0.0,,,,,-545.000017155E-6,0.0,
,,,-544.000009540E-6,0.0,,,,,-544.000009540E-6,0.0,
,,,-543.000001926E-6,0.0,,,,,-543.000001926E-6,0.0,
,,,-541.999994311E-6,0.0,,,,,-541.999994311E-6,0.0,
,,,-540.999986697E-6,-800.000011921E-3,,,,,-540.999986697E-6,0.0,
,,,-539.999979082E-6,0.0,,,,,-539.999979082E-6,-200.00000298E-3,
,,,-539.000029676E-6,0.0,,,,,-539.000029676E-6,-200.00000298E-3,
,,,-538.000022061E-6,0.0,,,,,-538.000022061E-6,-200.00000298E-3,
,,,-537.000014447E-6,-800.000011921E-3,,,,,-537.000014447E-6,0.0,
